Time,NepseIndex,Change,Gain,Loss,AverageGain,AverageLoss,RS,RSI,12_Day_EMA,26_Day_EMA,MACD,TrueRange,ATR
2019-07-07,1256.04,-4.43,0.0,4.43,2.91,3.68,0.79,44.19,1258.87,1265.77,-6.91,4.43,6.58
2019-07-08,1247.35,-8.69,0.0,8.69,2.7,4.03,0.67,40.11,1257.1,1264.41,-7.31,8.69,6.73
2019-07-09,1250.27,2.92,2.92,0.0,2.72,3.75,0.73,42.05,1256.05,1263.36,-7.32,2.92,6.46
2019-07-10,1249.15,-1.12,0.0,1.12,2.52,3.56,0.71,41.49,1254.98,1262.31,-7.32,1.12,6.08
2019-07-11,1248.53,-0.62,0.0,0.62,2.34,3.35,0.7,41.17,1253.99,1261.29,-7.3,0.62,5.69
2019-07-14,1249.49,0.96,0.96,0.0,2.24,3.11,0.72,41.92,1253.3,1260.41,-7.11,0.96,5.35
2019-07-15,1254.56,5.07,5.07,0.0,2.45,2.89,0.85,45.87,1253.49,1259.98,-6.49,5.07,5.33
2019-07-16,1259.01,4.45,4.45,0.0,2.59,2.68,0.97,49.13,1254.34,1259.91,-5.57,4.45,5.27
2019-07-17,1274.86,15.85,15.85,0.0,3.54,2.49,1.42,58.69,1257.5,1261.02,-3.52,15.85,6.03
2019-07-18,1272.49,-2.37,0.0,2.37,3.28,2.48,1.32,56.97,1259.8,1261.87,-2.06,2.37,5.76
2019-07-21,1268.74,-3.75,0.0,3.75,3.05,2.57,1.19,54.25,1261.18,1262.38,-1.2,3.75,5.62
2019-07-22,1271.23,2.49,2.49,0.0,3.01,2.39,1.26,55.76,1262.73,1263.03,-0.31,2.49,5.4
2019-07-23,1277.17,5.94,5.94,0.0,3.22,2.22,1.45,59.21,1264.95,1264.08,0.87,5.94,5.44
2019-07-24,1284.07,6.9,6.9,0.0,3.48,2.06,1.69,62.84,1267.89,1265.56,2.33,6.9,5.54
2019-07-25,1269.92,-14.15,0.0,14.15,3.23,2.92,1.11,52.52,1268.2,1265.88,2.32,14.15,6.16
2019-07-28,1252.8,-17.12,0.0,17.12,3.0,3.94,0.76,43.27,1265.83,1264.91,0.92,17.12,6.94
2019-07-29,1255.98,3.18,3.18,0.0,3.01,3.66,0.82,45.2,1264.32,1264.25,0.07,3.18,6.67
2019-07-30,1259.37,3.39,3.39,0.0,3.04,3.39,0.9,47.26,1263.56,1263.89,-0.33,3.39,6.44
2019-07-31,1265.57,6.2,6.2,0.0,3.27,3.15,1.04,50.9,1263.87,1264.01,-0.15,6.2,6.42
2019-08-01,1263.84,-1.73,0.0,1.73,3.03,3.05,0.99,49.86,1263.86,1264.0,-0.14,1.73,6.08
2019-08-04,1259.64,-4.2,0.0,4.2,2.82,3.13,0.9,47.35,1263.21,1263.68,-0.47,4.2,5.95
2019-08-05,1255.09,-4.55,0.0,4.55,2.62,3.23,0.81,44.72,1261.96,1263.04,-1.08,4.55,5.85
2019-08-06,1245.73,-9.36,0.0,9.36,2.43,3.67,0.66,39.82,1259.47,1261.76,-2.29,9.36,6.1
2019-08-07,1248.48,2.75,2.75,0.0,2.45,3.41,0.72,41.84,1257.78,1260.78,-3.0,2.75,5.86
2019-08-08,1238.56,-9.92,0.0,9.92,2.28,3.87,0.59,37.02,1254.82,1259.13,-4.31,9.92,6.15
2019-08-11,1233.71,-4.85,0.0,4.85,2.11,3.94,0.54,34.9,1251.57,1257.25,-5.68,4.85,6.06
2019-08-12,1233.85,0.14,0.14,0.0,1.97,3.66,0.54,35.01,1248.85,1255.51,-6.67,0.14,5.64
2019-08-13,1231.07,-2.78,0.0,2.78,1.83,3.6,0.51,33.73,1246.11,1253.7,-7.59,2.78,5.43
2019-08-14,1225.9,-5.17,0.0,5.17,1.7,3.71,0.46,31.43,1243.0,1251.64,-8.64,5.17,5.41
2019-08-15,1224.03,-1.87,0.0,1.87,1.58,3.58,0.44,30.62,1240.08,1249.6,-9.52,1.87,5.16
2019-08-18,1214.83,-9.2,0.0,9.2,1.47,3.98,0.37,26.93,1236.2,1247.02,-10.83,9.2,5.45
2019-08-19,1222.06,7.23,7.23,0.0,1.88,3.7,0.51,33.69,1234.02,1245.17,-11.15,7.23,5.58
2019-08-20,1213.63,-8.43,0.0,8.43,1.74,4.03,0.43,30.18,1230.89,1242.84,-11.95,8.43,5.78
2019-08-21,1214.05,0.42,0.42,0.0,1.65,3.75,0.44,30.57,1228.3,1240.71,-12.41,0.42,5.4
2019-08-22,1213.06,-0.99,0.0,0.99,1.53,3.55,0.43,30.15,1225.95,1238.66,-12.71,0.99,5.08
2019-08-25,1209.62,-3.44,0.0,3.44,1.42,3.54,0.4,28.65,1223.44,1236.51,-13.07,3.44,4.96
2019-08-26,1203.13,-6.49,0.0,6.49,1.32,3.75,0.35,26.04,1220.31,1234.03,-13.72,6.49,5.07
2019-08-27,1208.0,4.87,4.87,0.0,1.57,3.48,0.45,31.12,1218.42,1232.11,-13.69,4.87,5.06
2019-08-28,1197.75,-10.25,0.0,10.25,1.46,3.97,0.37,26.93,1215.24,1229.56,-14.32,10.25,5.43
2019-08-29,1196.41,-1.34,0.0,1.34,1.36,3.78,0.36,26.42,1212.34,1227.11,-14.76,1.34,5.14
2019-09-01,1184.78,-11.63,0.0,11.63,1.26,4.34,0.29,22.51,1208.1,1223.97,-15.87,11.63,5.6
2019-09-02,1170.34,-14.44,0.0,14.44,1.17,5.06,0.23,18.78,1202.29,1220.0,-17.7,14.44,6.23
2019-09-03,1190.9,20.56,20.56,0.0,2.56,4.7,0.54,35.22,1200.54,1217.84,-17.3,20.56,7.26
2019-09-04,1194.77,3.87,3.87,0.0,2.65,4.36,0.61,37.77,1199.65,1216.13,-16.48,3.87,7.01
2019-09-05,1191.07,-3.7,0.0,3.7,2.46,4.32,0.57,36.3,1198.33,1214.28,-15.94,3.7,6.78
2019-09-08,1178.46,-12.61,0.0,12.61,2.28,4.91,0.47,31.75,1195.27,1211.62,-16.35,12.61,7.19
2019-09-09,1168.91,-9.55,0.0,9.55,2.12,5.24,0.4,28.81,1191.22,1208.46,-17.24,9.55,7.36
2019-09-10,1166.67,-2.24,0.0,2.24,1.97,5.03,0.39,28.15,1187.44,1205.36,-17.92,2.24,7.0
2019-09-11,1163.21,-3.46,0.0,3.46,1.83,4.91,0.37,27.12,1183.71,1202.24,-18.53,3.46,6.74
2019-09-12,1157.88,-5.33,0.0,5.33,1.7,4.94,0.34,25.57,1179.74,1198.96,-19.22,5.33,6.64
2019-09-15,1140.01,-17.87,0.0,17.87,1.58,5.87,0.27,21.18,1173.63,1194.59,-20.96,17.87,7.44
2019-09-16,1123.83,-16.18,0.0,16.18,1.46,6.6,0.22,18.15,1165.97,1189.35,-23.38,16.18,8.07
2019-09-17,1150.74,26.91,26.91,0.0,3.28,6.13,0.54,34.86,1163.62,1186.49,-22.86,26.91,9.41
2019-09-18,1172.15,21.41,21.41,0.0,4.58,5.69,0.8,44.56,1164.94,1185.43,-20.49,21.41,10.27
2019-09-19,1155.3,-16.85,0.0,16.85,4.25,6.49,0.65,39.57,1163.45,1183.19,-19.74,16.85,10.74
2019-09-22,1139.25,-16.05,0.0,16.05,3.95,7.17,0.55,35.49,1159.73,1179.94,-20.21,16.05,11.12
2019-09-23,1140.98,1.73,1.73,0.0,3.79,6.66,0.57,36.25,1156.84,1177.05,-20.21,1.73,10.45
2019-09-24,1134.56,-6.42,0.0,6.42,3.52,6.64,0.53,34.61,1153.42,1173.91,-20.49,6.42,10.16
2019-09-25,1131.53,-3.03,0.0,3.03,3.27,6.39,0.51,33.84,1150.05,1170.77,-20.72,3.03,9.65
2019-09-26,1129.8,-1.73,0.0,1.73,3.03,6.05,0.5,33.38,1146.93,1167.73,-20.8,1.73,9.09
2019-09-29,1125.14,-4.66,0.0,4.66,2.82,5.95,0.47,32.11,1143.58,1164.58,-21.0,4.66,8.77
2019-09-30,1135.56,10.42,10.42,0.0,3.36,5.53,0.61,37.8,1142.35,1162.43,-20.08,10.42,8.89
2019-10-01,1145.69,10.13,10.13,0.0,3.84,5.13,0.75,42.81,1142.86,1161.19,-18.33,10.13,8.98
2019-10-02,1140.71,-4.98,0.0,4.98,3.57,5.12,0.7,41.06,1142.53,1159.67,-17.14,4.98,8.69
2019-10-03,1149.4,8.69,8.69,0.0,3.93,4.76,0.83,45.27,1143.59,1158.91,-15.32,8.69,8.69
2019-10-10,1149.01,-0.39,0.0,0.39,3.65,4.45,0.82,45.11,1144.42,1158.18,-13.76,0.39,8.1
2019-10-14,1136.96,-12.05,0.0,12.05,3.39,4.99,0.68,40.48,1143.27,1156.61,-13.33,12.05,8.38
2019-10-15,1142.04,5.08,5.08,0.0,3.51,4.63,0.76,43.13,1143.08,1155.53,-12.44,5.08,8.14
2019-10-16,1137.03,-5.01,0.0,5.01,3.26,4.66,0.7,41.18,1142.15,1154.16,-12.0,5.01,7.92
2019-10-17,1137.75,0.72,0.72,0.0,3.08,4.33,0.71,41.59,1141.48,1152.94,-11.47,0.72,7.41
2019-10-20,1133.71,-4.04,0.0,4.04,2.86,4.31,0.66,39.92,1140.28,1151.52,-11.24,4.04,7.17
2019-10-21,1132.4,-1.31,0.0,1.31,2.66,4.09,0.65,39.36,1139.07,1150.1,-11.03,1.31,6.75
2019-10-22,1134.79,2.39,2.39,0.0,2.64,3.8,0.69,40.97,1138.41,1148.97,-10.56,2.39,6.44
2019-10-23,1142.6,7.81,7.81,0.0,3.01,3.53,0.85,46.01,1139.05,1148.49,-9.44,7.81,6.53
2019-10-24,1149.34,6.74,6.74,0.0,3.27,3.28,1.0,49.98,1140.64,1148.56,-7.92,6.74,6.55
2019-10-31,1146.17,-3.17,0.0,3.17,3.04,3.27,0.93,48.18,1141.49,1148.38,-6.89,3.17,6.31
2019-11-03,1139.29,-6.88,0.0,6.88,2.82,3.53,0.8,44.45,1141.15,1147.71,-6.56,6.88,6.35
2019-11-04,1140.26,0.97,0.97,0.0,2.69,3.27,0.82,45.1,1141.01,1147.16,-6.14,0.97,5.96
2019-11-05,1139.45,-0.81,0.0,0.81,2.5,3.1,0.81,44.63,1140.77,1146.58,-5.81,0.81,5.6
2019-11-06,1138.02,-1.43,0.0,1.43,2.32,2.98,0.78,43.77,1140.35,1145.95,-5.6,1.43,5.3
2019-11-07,1131.97,-6.05,0.0,6.05,2.15,3.2,0.67,40.24,1139.06,1144.91,-5.85,6.05,5.35
2019-11-10,1131.8,-0.17,0.0,0.17,2.0,2.98,0.67,40.14,1137.94,1143.94,-6.0,0.17,4.98
2019-11-11,1145.57,13.77,13.77,0.0,2.84,2.77,1.03,50.64,1139.12,1144.06,-4.95,13.77,5.61
2019-11-12,1139.96,-5.61,0.0,5.61,2.64,2.97,0.89,47.02,1139.25,1143.76,-4.51,5.61,5.61
2019-11-13,1135.16,-4.8,0.0,4.8,2.45,3.1,0.79,44.12,1138.62,1143.12,-4.51,4.8,5.55
2019-11-14,1135.95,0.79,0.79,0.0,2.33,2.88,0.81,44.72,1138.21,1142.59,-4.38,0.79,5.21
2019-11-17,1131.36,-4.59,0.0,4.59,2.16,3.0,0.72,41.88,1137.15,1141.76,-4.61,4.59,5.17
2019-11-18,1131.12,-0.24,0.0,0.24,2.01,2.81,0.72,41.73,1136.23,1140.97,-4.75,0.24,4.82
2019-11-19,1129.99,-1.13,0.0,1.13,1.87,2.69,0.69,40.99,1135.27,1140.16,-4.89,1.13,4.55
2019-11-20,1128.34,-1.65,0.0,1.65,1.73,2.61,0.66,39.88,1134.2,1139.28,-5.08,1.65,4.35
2019-11-21,1120.6,-7.74,0.0,7.74,1.61,2.98,0.54,35.08,1132.11,1137.9,-5.79,7.74,4.59
2019-11-24,1110.08,-10.52,0.0,10.52,1.49,3.52,0.42,29.82,1128.72,1135.84,-7.12,10.52,5.01
2019-11-25,1110.08,0.0,0.0,0.0,1.39,3.27,0.42,29.82,1125.85,1133.93,-8.08,0.0,4.65
2019-11-26,1109.16,-0.92,0.0,0.92,1.29,3.1,0.42,29.37,1123.28,1132.1,-8.81,0.92,4.39
2019-11-27,1117.46,8.3,8.3,0.0,1.79,2.88,0.62,38.34,1122.39,1131.01,-8.62,8.3,4.67
2019-11-28,1112.79,-4.67,0.0,4.67,1.66,3.01,0.55,35.6,1120.91,1129.66,-8.75,4.67,4.67
2019-12-01,1112.85,0.06,0.06,0.0,1.55,2.79,0.55,35.67,1119.67,1128.42,-8.75,0.06,4.34
2019-12-02,1111.99,-0.86,0.0,0.86,1.44,2.65,0.54,35.13,1118.49,1127.2,-8.71,0.86,4.09
2019-12-03,1115.74,3.75,3.75,0.0,1.6,2.46,0.65,39.41,1118.07,1126.35,-8.28,3.75,4.06
2019-12-04,1124.47,8.73,8.73,0.0,2.11,2.29,0.92,48.0,1119.05,1126.21,-7.16,8.73,4.4
2019-12-05,1131.92,7.45,7.45,0.0,2.49,2.12,1.17,53.99,1121.03,1126.63,-5.6,7.45,4.62
2019-12-08,1135.37,3.45,3.45,0.0,2.56,1.97,1.3,56.49,1123.24,1127.28,-4.04,3.45,4.53
2019-12-09,1148.89,13.52,13.52,0.0,3.34,1.83,1.83,64.61,1127.18,1128.88,-1.7,13.52,5.17
2019-12-10,1151.36,2.47,2.47,0.0,3.28,1.7,1.93,65.87,1130.9,1130.55,0.36,2.47,4.98
2019-12-11,1161.47,10.11,10.11,0.0,3.77,1.58,2.39,70.47,1135.61,1132.84,2.77,10.11,5.35
2019-12-12,1172.64,11.17,11.17,0.0,4.3,1.47,2.93,74.56,1141.3,1135.79,5.52,11.17,5.76
2019-12-15,1167.86,-4.78,0.0,4.78,3.99,1.7,2.34,70.09,1145.39,1138.16,7.23,4.78,5.69
2019-12-16,1154.11,-13.75,0.0,13.75,3.71,2.56,1.45,59.11,1146.73,1139.34,7.39,13.75,6.27
2019-12-17,1155.37,1.26,1.26,0.0,3.53,2.38,1.48,59.73,1148.06,1140.53,7.53,1.26,5.91
2019-12-18,1152.07,-3.3,0.0,3.3,3.28,2.45,1.34,57.27,1148.68,1141.39,7.29,3.3,5.72
2019-12-19,1149.64,-2.43,0.0,2.43,3.04,2.44,1.25,55.46,1148.82,1142.0,6.83,2.43,5.49
2019-12-22,1150.81,1.17,1.17,0.0,2.91,2.27,1.28,56.18,1149.13,1142.65,6.48,1.17,5.18
2019-12-23,1168.58,17.77,17.77,0.0,3.97,2.11,1.88,65.33,1152.12,1144.57,7.55,17.77,6.08
2019-12-24,1166.21,-2.37,0.0,2.37,3.69,2.13,1.73,63.43,1154.29,1146.17,8.12,2.37,5.81
2019-12-25,1168.03,1.82,1.82,0.0,3.55,1.97,1.8,64.29,1156.4,1147.79,8.61,1.82,5.53
2019-12-26,1167.41,-0.62,0.0,0.62,3.3,1.88,1.76,63.74,1158.1,1149.25,8.85,0.62,5.18
2019-12-29,1162.43,-4.98,0.0,4.98,3.07,2.1,1.46,59.35,1158.76,1150.22,8.54,4.98,5.16
2019-12-30,1167.95,5.52,5.52,0.0,3.24,1.95,1.66,62.44,1160.18,1151.54,8.64,5.52,5.19
2019-12-31,1166.03,-1.92,0.0,1.92,3.01,1.95,1.55,60.71,1161.08,1152.61,8.47,1.92,4.96
2020-01-01,1169.5,3.47,3.47,0.0,3.04,1.81,1.68,62.72,1162.37,1153.86,8.51,3.47,4.85
2020-01-02,1166.21,-3.29,0.0,3.29,2.82,1.91,1.48,59.61,1162.96,1154.77,8.19,3.29,4.74
2020-01-05,1182.31,16.1,16.1,0.0,3.77,1.78,2.12,67.97,1165.94,1156.81,9.13,16.1,5.55
2020-01-06,1200.69,18.38,18.38,0.0,4.82,1.65,2.92,74.48,1171.29,1160.06,11.22,18.38,6.47
2020-01-07,1216.92,16.23,16.23,0.0,5.63,1.53,3.67,78.61,1178.31,1164.28,14.03,16.23,7.16
2020-01-08,1209.6,-7.32,0.0,7.32,5.23,1.95,2.69,72.88,1183.12,1167.63,15.49,7.32,7.18
2020-01-09,1213.11,3.51,3.51,0.0,5.11,1.81,2.83,73.86,1187.73,1171.0,16.73,3.51,6.91
2020-01-12,1255.72,42.61,42.61,0.0,7.79,1.68,4.64,82.27,1198.19,1177.28,20.92,42.61,9.46
2020-01-13,1270.86,15.14,15.14,0.0,8.31,1.56,5.33,84.21,1209.37,1184.21,25.16,15.14,9.87
2020-01-14,1263.38,-7.48,0.0,7.48,7.72,1.98,3.9,79.57,1217.68,1190.07,27.61,7.48,9.7
2020-01-15,1284.23,20.85,20.85,0.0,8.66,1.84,4.7,82.47,1227.92,1197.05,30.87,20.85,10.49
2020-01-16,1310.23,26.0,26.0,0.0,9.89,1.71,5.79,85.28,1240.58,1205.43,35.15,26.0,11.6
2020-01-19,1343.65,33.42,33.42,0.0,11.57,1.59,7.3,87.95,1256.44,1215.67,40.77,33.42,13.16
2020-01-20,1317.11,-26.54,0.0,26.54,10.75,3.37,3.19,76.14,1265.77,1223.18,42.59,26.54,14.12
2020-01-21,1320.47,3.36,3.36,0.0,10.22,3.13,3.27,76.57,1274.19,1230.39,43.8,3.36,13.35
2020-01-22,1313.42,-7.05,0.0,7.05,9.49,3.41,2.78,73.58,1280.22,1236.54,43.68,7.05,12.9
2020-01-23,1297.47,-15.95,0.0,15.95,8.81,4.3,2.05,67.19,1282.88,1241.05,41.82,15.95,13.12
2020-01-26,1276.68,-20.79,0.0,20.79,8.18,5.48,1.49,59.88,1281.92,1243.69,38.23,20.79,13.66
2020-01-27,1300.62,23.94,23.94,0.0,9.31,5.09,1.83,64.65,1284.8,1247.91,36.89,23.94,14.4
2020-01-28,1306.15,5.53,5.53,0.0,9.04,4.73,1.91,65.66,1288.08,1252.22,35.86,5.53,13.76
2020-01-29,1305.88,-0.27,0.0,0.27,8.39,4.41,1.9,65.56,1290.82,1256.2,34.62,0.27,12.8
2020-01-30,1325.38,19.5,19.5,0.0,9.19,4.09,2.24,69.18,1296.14,1261.32,34.82,19.5,13.28
2020-02-02,1346.64,21.26,21.26,0.0,10.05,3.8,2.64,72.56,1303.91,1267.64,36.27,21.26,13.85
2020-02-03,1349.13,2.49,2.49,0.0,9.51,3.53,2.69,72.93,1310.87,1273.68,37.19,2.49,13.04
2020-02-04,1337.04,-12.09,0.0,12.09,8.83,4.14,2.13,68.07,1314.89,1278.37,36.52,12.09,12.97
2020-02-05,1342.36,5.32,5.32,0.0,8.58,3.85,2.23,69.05,1319.12,1283.11,36.01,5.32,12.42
2020-02-06,1333.69,-8.67,0.0,8.67,7.97,4.19,1.9,65.53,1321.36,1286.86,34.5,8.67,12.16
2020-02-09,1319.99,-13.7,0.0,13.7,7.4,4.87,1.52,60.3,1321.15,1289.31,31.84,13.7,12.27
2020-02-10,1324.26,4.27,4.27,0.0,7.17,4.52,1.59,61.34,1321.63,1291.9,29.73,4.27,11.69
2020-02-11,1341.38,17.12,17.12,0.0,7.88,4.2,1.88,65.25,1324.67,1295.57,29.1,17.12,12.08
2020-02-12,1345.97,4.59,4.59,0.0,7.65,3.9,1.96,66.24,1327.94,1299.3,28.64,4.59,11.55
2020-02-13,1344.59,-1.38,0.0,1.38,7.1,3.72,1.91,65.64,1330.5,1302.66,27.85,1.38,10.82
2020-02-16,1363.97,19.38,19.38,0.0,7.98,3.45,2.31,69.8,1335.65,1307.2,28.46,19.38,11.43
2020-02-17,1398.24,34.27,34.27,0.0,9.86,3.21,3.07,75.46,1345.28,1313.94,31.34,34.27,13.06
2020-02-18,1400.01,1.77,1.77,0.0,9.28,2.98,3.12,75.71,1353.7,1320.32,33.39,1.77,12.26
2020-02-19,1405.25,5.24,5.24,0.0,8.99,2.76,3.25,76.48,1361.63,1326.61,35.02,5.24,11.76
2020-02-20,1434.57,29.32,29.32,0.0,10.44,2.57,4.07,80.27,1372.85,1334.6,38.25,29.32,13.01
2020-02-23,1504.14,69.57,69.57,0.0,14.67,2.38,6.15,86.02,1393.05,1347.16,45.89,69.57,17.05
2020-02-24,1502.18,-1.96,0.0,1.96,13.62,2.35,5.79,85.27,1409.84,1358.65,51.19,1.96,15.97
2020-02-25,1545.19,43.01,43.01,0.0,15.72,2.19,7.19,87.79,1430.66,1372.46,58.2,43.01,17.9
2020-02-26,1596.13,50.94,50.94,0.0,18.23,2.03,8.99,89.99,1456.12,1389.03,67.09,50.94,20.26
2020-02-27,1632.17,36.04,36.04,0.0,19.51,1.88,10.35,91.19,1483.2,1407.04,76.16,36.04,21.39
2020-03-01,1591.36,-40.81,0.0,40.81,18.11,4.66,3.88,79.52,1499.84,1420.7,79.15,40.81,22.78
2020-03-02,1495.3,-96.06,0.0,96.06,16.82,11.19,1.5,60.04,1499.14,1426.22,72.92,96.06,28.01
2020-03-03,1509.67,14.37,14.37,0.0,16.64,10.39,1.6,61.56,1500.76,1432.4,68.36,14.37,27.04
2020-03-04,1441.2,-68.47,0.0,68.47,15.46,14.54,1.06,51.52,1491.6,1433.05,58.55,68.47,30.0
2020-03-05,1435.7,-5.5,0.0,5.5,14.35,13.9,1.03,50.81,1483.0,1433.25,49.75,5.5,28.25
2020-03-10,1349.31,-86.39,0.0,86.39,13.33,19.07,0.7,41.13,1462.43,1427.03,35.4,86.39,32.4
2020-03-11,1423.09,73.78,73.78,0.0,17.64,17.71,1.0,49.9,1456.38,1426.74,29.64,73.78,35.36
2020-03-12,1377.18,-45.91,0.0,45.91,16.38,19.73,0.83,45.37,1444.2,1423.07,21.13,45.91,36.11
2020-03-15,1313.04,-64.14,0.0,64.14,15.21,22.9,0.66,39.92,1424.02,1414.92,9.1,64.14,38.11
2020-03-16,1316.39,3.35,3.35,0.0,14.37,21.26,0.68,40.32,1407.46,1407.62,-0.16,3.35,35.63
2020-03-17,1272.06,-44.33,0.0,44.33,13.34,22.91,0.58,36.8,1386.63,1397.58,-10.95,44.33,36.25
2020-03-18,1255.8,-16.26,0.0,16.26,12.39,22.44,0.55,35.57,1366.5,1387.08,-20.58,16.26,34.82
2020-03-19,1269.3,13.5,13.5,0.0,12.47,20.83,0.6,37.44,1351.55,1378.35,-26.81,13.5,33.3
2020-03-22,1251.45,-17.85,0.0,17.85,11.58,20.62,0.56,35.96,1336.15,1368.95,-32.8,17.85,32.2
2020-05-12,1226.15,-25.3,0.0,25.3,10.75,20.95,0.51,33.91,1319.22,1358.37,-39.15,25.3,31.7
2020-05-13,1201.57,-24.58,0.0,24.58,9.98,21.21,0.47,32.0,1301.12,1346.76,-45.64,24.58,31.19
2020-06-29,1188.7,-12.87,0.0,12.87,9.27,20.62,0.45,31.01,1283.83,1335.05,-51.22,12.87,29.89
2020-06-30,1260.75,72.05,72.05,0.0,13.75,19.14,0.72,41.81,1280.28,1329.55,-49.27,72.05,32.9
2020-07-01,1336.52,75.77,75.77,0.0,18.18,17.78,1.02,50.56,1288.93,1330.06,-41.13,75.77,35.96
2020-07-02,1256.11,-80.41,0.0,80.41,16.88,22.25,0.76,43.14,1283.88,1324.59,-40.7,80.41,39.13
2020-07-05,1265.45,9.34,9.34,0.0,16.35,20.66,0.79,44.17,1281.05,1320.21,-39.16,9.34,37.01
2020-07-06,1298.73,33.28,33.28,0.0,17.55,19.19,0.91,47.78,1283.77,1318.61,-34.85,33.28,36.74
2020-07-07,1336.66,37.93,37.93,0.0,19.01,17.82,1.07,51.62,1291.9,1319.95,-28.05,37.93,36.83
2020-07-08,1326.53,-10.13,0.0,10.13,17.65,17.27,1.02,50.55,1297.23,1320.44,-23.21,10.13,34.92
2020-07-09,1331.27,4.74,4.74,0.0,16.73,16.03,1.04,51.06,1302.47,1321.24,-18.77,4.74,32.76
2020-07-12,1340.29,9.02,9.02,0.0,16.18,14.89,1.09,52.08,1308.29,1322.65,-14.37,9.02,31.07
2020-07-13,1342.4,2.11,2.11,0.0,15.17,13.82,1.1,52.33,1313.53,1324.11,-10.58,2.11,29.0
2020-07-14,1347.44,5.04,5.04,0.0,14.45,12.84,1.13,52.96,1318.75,1325.84,-7.09,5.04,27.29
2020-07-15,1362.34,14.9,14.9,0.0,14.48,11.92,1.21,54.85,1325.46,1328.55,-3.09,14.9,26.4
2020-07-16,1394.77,32.43,32.43,0.0,15.76,11.07,1.42,58.75,1336.12,1333.45,2.67,32.43,26.83
2020-07-19,1479.03,84.26,84.26,0.0,20.66,10.28,2.01,66.78,1358.11,1344.24,13.87,84.26,30.93
2020-07-20,1464.94,-14.09,0.0,14.09,19.18,10.55,1.82,64.52,1374.54,1353.18,21.37,14.09,29.73
2020-07-21,1449.94,-15.0,0.0,15.0,17.81,10.87,1.64,62.11,1386.14,1360.34,25.8,15.0,28.68
2020-07-22,1432.44,-17.5,0.0,17.5,16.54,11.34,1.46,59.32,1393.26,1365.68,27.58,17.5,27.88
2020-07-23,1442.61,10.17,10.17,0.0,16.08,10.53,1.53,60.43,1400.86,1371.38,29.47,10.17,26.62
2020-07-26,1465.1,22.49,22.49,0.0,16.54,9.78,1.69,62.85,1410.74,1378.32,32.42,22.49,26.32
2020-07-27,1462.48,-2.62,0.0,2.62,15.36,9.27,1.66,62.37,1418.7,1384.56,34.14,2.62,24.63
2020-07-28,1454.89,-7.59,0.0,7.59,14.26,9.15,1.56,60.92,1424.27,1389.77,34.5,7.59,23.41
2020-07-29,1431.52,-23.37,0.0,23.37,13.24,10.16,1.3,56.58,1425.38,1392.86,32.52,23.37,23.41
2020-07-30,1439.06,7.54,7.54,0.0,12.84,9.44,1.36,57.63,1427.49,1396.28,31.2,7.54,22.27
2020-08-02,1396.28,-42.78,0.0,42.78,11.92,11.82,1.01,50.21,1422.69,1396.28,26.4,42.78,23.74
2020-08-03,1403.86,7.58,7.58,0.0,11.61,10.98,1.06,51.4,1419.79,1396.84,22.95,7.58,22.59
2020-08-05,1382.66,-21.2,0.0,21.2,10.78,11.71,0.92,47.94,1414.08,1395.79,18.28,21.2,22.49
2020-08-06,1381.37,-1.29,0.0,1.29,10.01,10.96,0.91,47.73,1409.05,1394.72,14.32,1.29,20.97
2020-08-09,1392.68,11.31,11.31,0.0,10.1,10.18,0.99,49.81,1406.53,1394.57,11.95,11.31,20.28
2020-08-10,1430.41,37.73,37.73,0.0,12.08,9.45,1.28,56.1,1410.2,1397.23,12.97,37.73,21.53
2020-08-11,1423.81,-6.6,0.0,6.6,11.21,9.25,1.21,54.8,1412.3,1399.2,13.1,6.6,20.46
2020-08-12,1425.32,1.51,1.51,0.0,10.52,8.59,1.23,55.06,1414.3,1401.13,13.17,1.51,19.11
2020-08-13,1408.79,-16.53,0.0,16.53,9.77,9.15,1.07,51.62,1413.45,1401.7,11.75,16.53,18.92
2020-08-16,1391.46,-17.33,0.0,17.33,9.07,9.74,0.93,48.23,1410.07,1400.94,9.13,17.33,18.81
2020-08-17,1402.21,10.75,10.75,0.0,9.19,9.04,1.02,50.41,1408.86,1401.03,7.82,10.75,18.23
2020-08-18,1407.89,5.68,5.68,0.0,8.94,8.4,1.06,51.57,1408.71,1401.54,7.17,5.68,17.34
2020-08-19,1391.29,-16.6,0.0,16.6,8.3,8.98,0.92,48.03,1406.03,1400.78,5.25,16.6,17.29
2020-08-20,1397.57,6.28,6.28,0.0,8.16,8.34,0.98,49.44,1404.73,1400.55,4.18,6.28,16.5
2020-08-23,1410.34,12.77,12.77,0.0,8.49,7.75,1.1,52.28,1405.59,1401.27,4.32,12.77,16.23
2020-08-24,1431.6,21.26,21.26,0.0,9.4,7.19,1.31,56.65,1409.59,1403.52,6.08,21.26,16.59
2020-08-25,1440.94,9.34,9.34,0.0,9.4,6.68,1.41,58.45,1414.42,1406.29,8.13,9.34,16.07
2020-08-26,1462.03,21.09,21.09,0.0,10.23,6.2,1.65,62.26,1421.74,1410.42,11.32,21.09,16.43
2020-08-27,1458.04,-3.99,0.0,3.99,9.5,6.04,1.57,61.12,1427.33,1413.95,13.38,3.99,15.54
